lead_id,empresa,setor,canal_origem,dia_chegada,orcamento_declarado,urgencia_declarada,tamanho_funcionarios,fit_real
1174,Empresa_1174,saude,inbound,204,48302.99,0.331,313,0.5697
1375,Empresa_1375,tecnologia,inbound,204,57290.69,0.861,174,0.3584
1232,Empresa_1232,servicos,outbound,204,26317.43,0.533,411,0.2929
1201,Empresa_1201,varejo,indicacao,204,40276.12,0.346,497,0.3108
1767,Empresa_1767,saude,outbound,205,66842.54,0.564,359,0.6443
638,Empresa_0638,servicos,outbound,205,61591.22,0.583,497,0.8656
1272,Empresa_1272,servicos,indicacao,205,42501.11,0.102,469,0.1654
239,Empresa_0239,tecnologia,outbound,205,39411.21,0.204,321,0.2545
1144,Empresa_1144,industria,outbound,207,50290.56,0.288,240,0.1996
12,Empresa_0012,saude,outbound,207,51320.61,0.475,94,0.01
1532,Empresa_1532,tecnologia,inbound,207,69629.59,0.257,106,0.3569
1551,Empresa_1551,tecnologia,inbound,207,35513.15,0.869,358,0.3001
1094,Empresa_1094,varejo,inbound,207,36878.9,0.377,485,0.5152
681,Empresa_0681,tecnologia,inbound,208,62501.7,0.785,458,0.8299
1806,Empresa_1806,servicos,outbound,208,59540.7,0.278,401,0.7243
1338,Empresa_1338,tecnologia,inbound,208,104214.91,0.557,222,0.531
1658,Empresa_1658,industria,outbound,208,65035.93,0.684,355,0.6044
1889,Empresa_1889,servicos,outbound,208,60857.16,0.497,56,0.2595
452,Empresa_0452,tecnologia,inbound,208,89020.25,0.212,238,0.3153
1633,Empresa_1633,industria,indicacao,209,49659.24,0.278,443,0.4657
668,Empresa_0668,servicos,outbound,209,39545.63,0.139,117,0.5614
1334,Empresa_1334,varejo,inbound,209,58239.43,0.954,134,0.5336
860,Empresa_0860,industria,outbound,209,30359.61,0.649,60,0.42
484,Empresa_0484,tecnologia,inbound,210,48864.34,0.631,498,0.2006
1853,Empresa_1853,industria,indicacao,210,63442.29,0.133,40,0.0622
1618,Empresa_1618,servicos,indicacao,210,56480.25,0.679,432,0.6016
843,Empresa_0843,tecnologia,outbound,210,48134.03,0.108,86,0.01
1579,Empresa_1579,servicos,inbound,210,56914.53,0.668,169,0.4844
1185,Empresa_1185,tecnologia,inbound,211,22472.25,0.439,346,0.3467
1427,Empresa_1427,varejo,inbound,211,68423.01,0.552,37,0.4331
1945,Empresa_1945,saude,outbound,211,13942.88,0.98,245,0.2799
231,Empresa_0231,saude,inbound,211,38185.86,0.556,264,0.6108
1611,Empresa_1611,saude,outbound,211,44952.52,0.159,104,0.2159
407,Empresa_0407,industria,inbound,211,66590.38,0.642,101,0.1618
269,Empresa_0269,servicos,outbound,211,50001.69,0.352,449,0.3648
11,Empresa_0011,varejo,inbound,212,65555.84,0.978,475,0.7757
1699,Empresa_1699,industria,outbound,212,54072.66,0.09,347,0.4097
249,Empresa_0249,varejo,inbound,212,26568.67,0.299,232,0.2281
1518,Empresa_1518,tecnologia,inbound,212,43696.51,0.184,238,0.2285
939,Empresa_0939,industria,inbound,212,67319.37,0.066,61,0.2421
475,Empresa_0475,saude,indicacao,212,43214.83,0.163,309,0.3652
513,Empresa_0513,tecnologia,indicacao,212,48277.99,0.464,358,0.4503
411,Empresa_0411,servicos,inbound,213,5000.0,0.606,173,0.2553
24,Empresa_0024,tecnologia,inbound,213,41433.44,0.505,158,0.1755
1592,Empresa_1592,saude,indicacao,213,46523.25,0.217,222,0.3592
147,Empresa_0147,industria,inbound,214,47184.18,0.721,162,0.0995
323,Empresa_0323,industria,outbound,214,65017.38,0.367,99,0.2846
1642,Empresa_1642,varejo,outbound,215,5000.0,0.952,301,0.7821
279,Empresa_0279,industria,outbound,215,55254.98,0.263,459,0.6749
784,Empresa_0784,servicos,outbound,215,50228.91,0.736,195,0.576
1975,Empresa_1975,industria,inbound,215,65397.14,0.222,27,0.3544
1439,Empresa_1439,servicos,inbound,215,72416.81,0.7,222,0.5527
1472,Empresa_1472,saude,outbound,216,49731.68,0.172,327,0.3107
483,Empresa_0483,tecnologia,inbound,216,61615.54,0.829,455,0.8409
1553,Empresa_1553,saude,inbound,216,42690.61,0.951,140,0.5693
1057,Empresa_1057,saude,outbound,216,58223.44,0.959,185,0.5105
1401,Empresa_1401,industria,outbound,216,43520.3,0.679,23,0.4239
1636,Empresa_1636,tecnologia,outbound,216,14695.59,0.171,468,0.4237
587,Empresa_0587,saude,indicacao,216,33250.73,0.888,258,0.502
1647,Empresa_1647,industria,inbound,217,73390.76,0.092,224,0.3739
918,Empresa_0918,varejo,inbound,217,77268.57,0.592,8,0.5911
895,Empresa_0895,varejo,outbound,218,70986.79,0.987,498,0.6871
1282,Empresa_1282,tecnologia,inbound,218,9717.95,0.849,17,0.2327
1390,Empresa_1390,varejo,inbound,218,36561.76,0.562,296,0.5385
240,Empresa_0240,varejo,outbound,218,32462.78,0.094,21,0.0646
657,Empresa_0657,servicos,indicacao,218,53547.92,0.388,86,0.0266
1645,Empresa_1645,tecnologia,inbound,219,51069.16,0.039,122,0.2923
1723,Empresa_1723,tecnologia,indicacao,219,88458.92,0.662,440,0.7929
1737,Empresa_1737,varejo,inbound,219,46208.89,0.933,470,0.6464
786,Empresa_0786,industria,outbound,220,50884.25,0.451,158,0.4425
667,Empresa_0667,varejo,inbound,220,59641.34,0.25,448,0.293
588,Empresa_0588,varejo,outbound,220,54708.97,0.63,293,0.6842
1509,Empresa_1509,varejo,outbound,220,52646.93,0.292,380,0.4351
612,Empresa_0612,servicos,indicacao,221,21525.31,0.565,499,0.4072
1751,Empresa_1751,servicos,inbound,221,37621.07,0.649,197,0.2927
1109,Empresa_1109,servicos,outbound,221,66804.4,0.186,201,0.443
797,Empresa_0797,tecnologia,outbound,222,71184.47,0.438,456,0.6559
360,Empresa_0360,tecnologia,outbound,222,46949.55,0.247,285,0.3293
45,Empresa_0045,varejo,inbound,222,54373.77,0.361,349,0.3925
1830,Empresa_1830,saude,inbound,222,64945.44,0.412,115,0.4249
1167,Empresa_1167,industria,outbound,222,86034.84,0.791,101,0.3588
1413,Empresa_1413,varejo,inbound,223,75218.75,0.02,267,0.1516
285,Empresa_0285,servicos,inbound,223,40569.5,0.58,71,0.4392
162,Empresa_0162,tecnologia,inbound,223,92569.39,0.443,25,0.1993
1216,Empresa_1216,industria,outbound,223,13787.63,0.696,342,0.4122
347,Empresa_0347,varejo,inbound,223,61818.13,0.359,488,0.7683
855,Empresa_0855,saude,inbound,224,50279.7,0.384,325,0.5674
288,Empresa_0288,varejo,inbound,224,44156.58,0.139,474,0.5148
957,Empresa_0957,tecnologia,outbound,224,94858.41,0.245,426,0.3014
501,Empresa_0501,servicos,inbound,224,67903.7,0.97,204,0.6854
626,Empresa_0626,tecnologia,inbound,224,41767.23,0.447,351,0.5143
1206,Empresa_1206,saude,inbound,224,35753.26,0.553,376,0.7717
652,Empresa_0652,servicos,inbound,224,83357.75,0.032,440,0.3476
1039,Empresa_1039,saude,outbound,224,63548.03,0.761,84,0.6706
1844,Empresa_1844,industria,outbound,225,23794.07,0.255,14,0.1498
163,Empresa_0163,servicos,inbound,226,33572.27,0.156,261,0.5482
181,Empresa_0181,servicos,inbound,226,54387.65,0.705,15,0.361
698,Empresa_0698,industria,inbound,226,31696.88,0.765,29,0.0148
524,Empresa_0524,servicos,indicacao,226,78076.43,0.996,93,0.5712
1321,Empresa_1321,servicos,inbound,226,38784.92,0.694,151,0.6702
436,Empresa_0436,saude,inbound,226,39322.0,0.235,257,0.3009
1712,Empresa_1712,servicos,inbound,226,62819.81,0.278,318,0.6002
1121,Empresa_1121,servicos,outbound,226,50062.17,0.096,164,0.3947
1441,Empresa_1441,servicos,inbound,227,57211.83,0.676,139,0.8179
783,Empresa_0783,saude,outbound,227,67884.27,0.813,415,0.4742
1242,Empresa_1242,saude,inbound,227,83671.72,0.421,322,0.8726
651,Empresa_0651,industria,inbound,227,46516.55,0.82,145,0.3391
669,Empresa_0669,saude,outbound,228,5000.0,0.861,17,0.3054
463,Empresa_0463,servicos,outbound,228,8540.33,0.532,205,0.135
666,Empresa_0666,industria,indicacao,228,17686.83,0.247,364,0.179
1229,Empresa_1229,tecnologia,outbound,229,61323.76,0.704,82,0.3313
972,Empresa_0972,servicos,inbound,229,54462.44,0.092,321,0.5353
51,Empresa_0051,varejo,inbound,229,62625.76,0.039,199,0.2953
1486,Empresa_1486,tecnologia,inbound,229,67561.17,0.016,178,0.2611
1310,Empresa_1310,varejo,inbound,229,26399.98,0.356,241,0.2157
1107,Empresa_1107,servicos,indicacao,230,34108.01,0.354,169,0.0757
331,Empresa_0331,servicos,inbound,231,62750.68,0.872,351,0.5352
549,Empresa_0549,varejo,indicacao,231,63253.32,0.295,201,0.5787
1899,Empresa_1899,servicos,outbound,231,28485.28,0.178,299,0.621
636,Empresa_0636,tecnologia,indicacao,231,46201.52,0.854,446,0.4869
687,Empresa_0687,servicos,indicacao,231,79967.49,0.555,361,0.734
1739,Empresa_1739,varejo,inbound,232,52227.01,0.525,165,0.172
710,Empresa_0710,servicos,inbound,232,49727.06,0.798,341,0.7913
803,Empresa_0803,saude,inbound,234,57585.6,0.768,193,0.3573
1956,Empresa_1956,tecnologia,indicacao,234,68161.26,0.357,236,0.1656
693,Empresa_0693,varejo,outbound,234,5000.0,0.707,381,0.4733
1032,Empresa_1032,varejo,indicacao,235,39992.78,0.611,498,0.8221
368,Empresa_0368,industria,indicacao,235,54046.12,0.537,207,0.7956
474,Empresa_0474,saude,inbound,236,62383.42,0.215,68,0.0837
186,Empresa_0186,saude,inbound,236,53664.69,0.655,380,0.6318
1808,Empresa_1808,tecnologia,inbound,236,50793.87,0.391,330,0.4993
1085,Empresa_1085,varejo,inbound,236,41833.34,0.427,456,0.8525
1787,Empresa_1787,tecnologia,inbound,236,18159.74,0.414,317,0.5467
98,Empresa_0098,industria,outbound,237,57995.48,0.806,79,0.4557
38,Empresa_0038,varejo,inbound,237,33510.38,0.181,108,0.3196
169,Empresa_0169,saude,inbound,237,49184.75,0.922,454,0.9265
1759,Empresa_1759,servicos,inbound,237,51408.38,0.02,239,0.1748
1058,Empresa_1058,saude,inbound,238,52366.96,0.761,221,0.564
1360,Empresa_1360,tecnologia,inbound,238,42443.87,0.813,384,0.7091
1727,Empresa_1727,varejo,inbound,239,39414.55,0.681,342,0.4066
44,Empresa_0044,industria,outbound,240,52333.72,0.467,369,0.3781
102,Empresa_0102,industria,inbound,240,42874.72,0.994,111,0.7844
776,Empresa_0776,varejo,indicacao,241,28130.57,0.679,54,0.4672
307,Empresa_0307,tecnologia,outbound,241,76000.89,0.235,91,0.0646
695,Empresa_0695,saude,outbound,241,34351.67,0.093,261,0.3122
851,Empresa_0851,tecnologia,indicacao,241,40205.0,0.975,453,0.7556
1463,Empresa_1463,tecnologia,outbound,242,59194.12,0.681,218,0.4008
1931,Empresa_1931,tecnologia,outbound,242,41928.16,0.055,121,0.2768
865,Empresa_0865,servicos,outbound,242,66620.64,0.704,122,0.4372
57,Empresa_0057,servicos,outbound,242,79898.83,0.807,91,0.3791
1278,Empresa_1278,saude,indicacao,242,57273.96,0.801,388,0.5366
1807,Empresa_1807,varejo,outbound,242,49988.74,0.367,329,0.3054
107,Empresa_0107,saude,inbound,244,43219.34,0.77,344,0.784
114,Empresa_0114,tecnologia,indicacao,244,51442.59,0.042,222,0.5032
774,Empresa_0774,saude,indicacao,244,50241.06,0.923,401,0.6597
498,Empresa_0498,saude,inbound,244,10183.76,0.25,261,0.1513
522,Empresa_0522,industria,inbound,245,76715.69,0.1,198,0.1724
1070,Empresa_1070,servicos,indicacao,245,46062.29,0.632,341,0.282
1412,Empresa_1412,tecnologia,outbound,245,18641.39,0.902,127,0.4135
1045,Empresa_1045,industria,inbound,245,32815.88,0.875,23,0.7882
1256,Empresa_1256,tecnologia,outbound,245,65489.89,0.319,429,0.5254
306,Empresa_0306,tecnologia,indicacao,246,43310.88,0.854,337,0.7815
1097,Empresa_1097,industria,outbound,246,59891.13,0.996,105,0.5546
864,Empresa_0864,industria,inbound,246,36129.88,0.568,449,0.8475
1243,Empresa_1243,varejo,outbound,246,39380.47,0.09,406,0.4319
495,Empresa_0495,saude,indicacao,247,68710.94,0.507,42,0.3321
1350,Empresa_1350,tecnologia,indicacao,248,44942.37,0.927,212,0.4886
1040,Empresa_1040,tecnologia,outbound,248,30904.16,0.316,283,0.0241
1207,Empresa_1207,servicos,indicacao,248,32409.81,0.271,158,0.364
1979,Empresa_1979,saude,inbound,249,59773.37,0.796,309,0.99
1118,Empresa_1118,servicos,outbound,249,57040.69,0.715,185,0.717
1974,Empresa_1974,varejo,outbound,249,23192.88,0.721,38,0.3641
1178,Empresa_1178,saude,inbound,249,57324.19,0.696,353,0.7465
87,Empresa_0087,saude,outbound,249,50249.88,0.991,41,0.6926
517,Empresa_0517,varejo,inbound,250,36232.55,0.747,178,0.3951
1905,Empresa_1905,saude,outbound,250,26781.76,0.425,238,0.3065
1304,Empresa_1304,servicos,inbound,251,44977.95,0.393,88,0.3714
796,Empresa_0796,industria,indicacao,251,69914.03,0.433,339,0.863
1646,Empresa_1646,industria,inbound,253,47616.62,0.6,106,0.4729
1332,Empresa_1332,saude,indicacao,253,67530.87,0.915,233,0.6277
1761,Empresa_1761,industria,outbound,253,34447.88,0.666,173,0.4806
1780,Empresa_1780,varejo,inbound,253,66183.89,0.545,324,0.6998
1260,Empresa_1260,tecnologia,inbound,254,69986.73,0.047,340,0.4397
1026,Empresa_1026,varejo,inbound,254,6395.8,0.964,201,0.1017
471,Empresa_0471,saude,outbound,255,41858.44,0.146,8,0.165
1641,Empresa_1641,varejo,inbound,255,60060.97,0.348,62,0.1154
832,Empresa_0832,tecnologia,inbound,256,27444.38,0.401,328,0.5582
1850,Empresa_1850,varejo,outbound,256,37169.15,0.62,288,0.6029
569,Empresa_0569,varejo,indicacao,256,53759.47,0.271,460,0.2655
1750,Empresa_1750,servicos,outbound,256,34509.8,0.653,495,0.7072
1819,Empresa_1819,servicos,outbound,256,44783.43,0.949,117,0.6851
1502,Empresa_1502,tecnologia,inbound,256,76502.93,0.998,499,0.9364
950,Empresa_0950,tecnologia,outbound,256,15530.73,0.473,368,0.4169
1503,Empresa_1503,servicos,inbound,257,56605.8,0.114,97,0.2619
1814,Empresa_1814,servicos,outbound,257,53403.54,0.081,311,0.0599
1181,Empresa_1181,tecnologia,inbound,258,67093.71,0.677,31,0.5131
1319,Empresa_1319,servicos,inbound,258,73808.27,0.315,71,0.4357
590,Empresa_0590,saude,inbound,258,25552.51,0.429,448,0.8132
1478,Empresa_1478,servicos,inbound,258,42186.45,0.381,201,0.5724
1377,Empresa_1377,saude,inbound,259,53545.23,0.659,122,0.4388
1836,Empresa_1836,industria,inbound,260,54391.7,0.915,287,0.5603
1082,Empresa_1082,varejo,inbound,260,58651.89,0.129,40,0.3077
402,Empresa_0402,industria,inbound,261,66410.57,0.404,231,0.6111
635,Empresa_0635,industria,outbound,261,44275.54,0.801,331,0.7075
1087,Empresa_1087,servicos,inbound,262,19127.5,0.098,323,0.0782
558,Empresa_0558,varejo,inbound,262,25110.56,0.753,409,0.7148
1957,Empresa_1957,saude,inbound,262,25946.07,0.852,316,0.5457
451,Empresa_0451,saude,inbound,263,56975.52,0.552,499,0.6269
61,Empresa_0061,varejo,indicacao,263,43302.3,0.714,206,0.6528
1915,Empresa_1915,servicos,inbound,264,5000.0,0.316,384,0.2414
1301,Empresa_1301,varejo,inbound,264,8311.96,0.796,335,0.2766
956,Empresa_0956,servicos,indicacao,265,40319.4,0.594,463,0.7023
1225,Empresa_1225,tecnologia,indicacao,265,60479.02,0.96,58,0.6289
1424,Empresa_1424,tecnologia,outbound,265,53626.28,0.967,318,0.541
1669,Empresa_1669,varejo,inbound,265,36026.39,0.852,184,0.6233
1240,Empresa_1240,saude,indicacao,265,75539.62,0.639,56,0.0573
1244,Empresa_1244,servicos,inbound,266,70897.46,0.433,469,0.6536
1916,Empresa_1916,servicos,inbound,266,37679.02,0.13,321,0.01
8,Empresa_0008,tecnologia,inbound,266,49663.98,0.843,46,0.6246
1353,Empresa_1353,industria,indicacao,266,57052.54,0.692,273,0.5554
1456,Empresa_1456,saude,outbound,266,95991.78,0.571,13,0.6866
1800,Empresa_1800,servicos,inbound,267,49205.87,0.508,279,0.3459
1648,Empresa_1648,varejo,inbound,268,46426.9,0.543,459,0.4305
286,Empresa_0286,servicos,indicacao,268,55274.34,0.377,87,0.01
671,Empresa_0671,varejo,outbound,268,55447.4,0.503,263,0.4412
1314,Empresa_1314,saude,outbound,268,61309.21,0.667,382,0.7127
1679,Empresa_1679,servicos,indicacao,269,44387.99,0.82,430,0.3646
634,Empresa_0634,saude,inbound,269,43790.32,0.341,465,0.198
406,Empresa_0406,servicos,inbound,269,47649.16,0.72,488,0.7641
120,Empresa_0120,varejo,outbound,269,29530.05,0.27,339,0.0532
1878,Empresa_1878,tecnologia,outbound,269,78506.58,0.923,126,0.7168
733,Empresa_0733,tecnologia,inbound,270,46246.58,0.26,30,0.3699
1813,Empresa_1813,servicos,outbound,270,49857.66,0.706,372,0.6097
1733,Empresa_1733,industria,inbound,270,21160.43,0.758,235,0.2308
935,Empresa_0935,servicos,indicacao,270,61790.94,0.614,439,0.8471
845,Empresa_0845,industria,outbound,271,57309.49,0.147,330,0.3783
841,Empresa_0841,saude,inbound,271,50711.53,0.024,79,0.2907
1882,Empresa_1882,servicos,inbound,271,40863.8,0.829,303,0.6555
820,Empresa_0820,tecnologia,inbound,271,40375.18,0.124,121,0.01
430,Empresa_0430,saude,inbound,272,29189.12,0.05,291,0.01
477,Empresa_0477,varejo,inbound,272,27161.24,0.368,69,0.0592
1001,Empresa_1001,varejo,inbound,272,35414.26,0.461,141,0.2248
818,Empresa_0818,saude,inbound,272,55464.08,0.104,168,0.4325
1843,Empresa_1843,tecnologia,outbound,272,20052.54,0.929,188,0.6466
711,Empresa_0711,tecnologia,outbound,272,64033.27,0.87,400,0.9065
1566,Empresa_1566,varejo,outbound,272,26730.52,0.328,421,0.2135
1291,Empresa_1291,servicos,outbound,273,41218.92,0.525,238,0.3285
1359,Empresa_1359,saude,inbound,273,44920.75,0.878,39,0.3336
1056,Empresa_1056,varejo,inbound,273,52996.85,0.195,353,0.4723
1640,Empresa_1640,servicos,outbound,273,20577.7,0.095,455,0.2594
1462,Empresa_1462,tecnologia,outbound,273,32924.82,0.81,247,0.3045
540,Empresa_0540,industria,inbound,274,16270.64,0.445,225,0.3802
1171,Empresa_1171,servicos,outbound,274,11837.39,0.355,140,0.4818
601,Empresa_0601,industria,inbound,275,38449.22,0.729,475,0.4555
275,Empresa_0275,industria,inbound,275,57716.93,0.033,351,0.4788
211,Empresa_0211,tecnologia,outbound,276,23472.15,0.91,128,0.6025
862,Empresa_0862,saude,outbound,276,48831.78,0.058,187,0.446
882,Empresa_0882,tecnologia,indicacao,277,27777.9,0.588,167,0.3552
928,Empresa_0928,industria,indicacao,278,45354.61,0.931,66,0.7036
1192,Empresa_1192,industria,outbound,278,44866.92,0.285,66,0.01
1173,Empresa_1173,industria,inbound,279,30042.96,0.281,226,0.01
66,Empresa_0066,industria,inbound,279,43025.5,0.533,33,0.0661
216,Empresa_0216,tecnologia,inbound,280,60762.31,0.987,238,0.6101
385,Empresa_0385,industria,inbound,280,34117.27,0.828,434,0.5406
1410,Empresa_1410,varejo,inbound,280,41623.03,0.782,460,0.2165
716,Empresa_0716,tecnologia,outbound,280,18730.44,0.919,300,0.7273
410,Empresa_0410,industria,outbound,280,20356.29,0.538,140,0.2253
1972,Empresa_1972,industria,outbound,280,52093.8,0.453,425,0.4799
1950,Empresa_1950,servicos,inbound,280,51128.23,0.014,299,0.01
301,Empresa_0301,saude,indicacao,280,19322.77,0.863,261,0.4148
470,Empresa_0470,tecnologia,inbound,281,56954.17,0.837,483,0.7337
213,Empresa_0213,industria,inbound,281,40316.61,0.059,271,0.3608
1564,Empresa_1564,tecnologia,indicacao,281,31195.58,0.226,486,0.562
1542,Empresa_1542,varejo,indicacao,282,54739.11,0.484,114,0.2321
1700,Empresa_1700,tecnologia,outbound,282,27440.94,0.717,104,0.641
847,Empresa_0847,servicos,inbound,282,67025.71,0.618,495,0.6969
618,Empresa_0618,tecnologia,outbound,282,37720.46,0.246,248,0.5547
1961,Empresa_1961,saude,inbound,282,37190.2,0.495,306,0.3756
1091,Empresa_1091,servicos,inbound,283,50170.11,0.843,121,0.4564
1061,Empresa_1061,industria,outbound,283,79081.0,0.331,99,0.4138
619,Empresa_0619,saude,inbound,283,79023.58,0.492,446,0.9037
1000,Empresa_1000,servicos,indicacao,284,48814.35,0.975,264,0.3817
901,Empresa_0901,varejo,outbound,284,52051.06,0.324,182,0.8851
762,Empresa_0762,saude,indicacao,284,64800.28,0.731,274,0.5326
754,Empresa_0754,tecnologia,inbound,284,85703.37,0.77,259,0.7872
933,Empresa_0933,servicos,outbound,285,82947.88,0.716,260,0.7412
105,Empresa_0105,tecnologia,outbound,285,45891.25,0.656,312,0.0818
1347,Empresa_1347,industria,inbound,286,35354.29,0.974,255,0.7719
1373,Empresa_1373,saude,inbound,286,17894.58,0.057,458,0.2713
1078,Empresa_1078,tecnologia,indicacao,286,38268.3,0.454,338,0.5298
1776,Empresa_1776,servicos,outbound,286,23063.95,0.628,138,0.0413
1871,Empresa_1871,servicos,indicacao,287,38763.87,0.519,455,0.1492
1688,Empresa_1688,saude,inbound,287,47172.09,0.579,322,0.3266
1075,Empresa_1075,varejo,inbound,288,54535.72,0.162,425,0.3821
278,Empresa_0278,varejo,inbound,288,73822.86,0.08,247,0.3495
53,Empresa_0053,varejo,outbound,288,43606.58,0.124,325,0.6641
1306,Empresa_1306,tecnologia,inbound,288,30071.63,0.116,122,0.342
1849,Empresa_1849,tecnologia,inbound,288,63227.56,0.925,312,0.5964
1111,Empresa_1111,servicos,indicacao,289,44566.51,0.07,313,0.01
1743,Empresa_1743,tecnologia,inbound,289,23763.94,0.349,375,0.3503
422,Empresa_0422,saude,outbound,289,38111.99,0.593,422,0.6861
80,Empresa_0080,industria,inbound,290,59135.5,0.385,440,0.5258
1187,Empresa_1187,industria,inbound,290,57307.27,0.518,92,0.4166
1383,Empresa_1383,tecnologia,outbound,290,46706.98,0.924,342,0.7305
892,Empresa_0892,saude,outbound,291,41832.23,0.086,434,0.6044
257,Empresa_0257,industria,inbound,291,42476.88,0.472,151,0.5707
267,Empresa_0267,servicos,indicacao,291,57035.13,0.385,328,0.353
701,Empresa_0701,servicos,outbound,291,45098.79,0.206,222,0.3087
660,Empresa_0660,servicos,inbound,292,16160.75,0.468,109,0.3825
372,Empresa_0372,industria,inbound,292,67135.88,0.528,346,0.7925
35,Empresa_0035,varejo,inbound,293,72579.45,0.392,84,0.6864
553,Empresa_0553,tecnologia,inbound,293,90701.47,0.943,277,0.8527
826,Empresa_0826,servicos,outbound,293,50618.35,0.458,157,0.4289
646,Empresa_0646,industria,inbound,294,62305.14,0.381,222,0.3443
1409,Empresa_1409,saude,indicacao,294,60264.0,0.991,59,0.788
1619,Empresa_1619,industria,inbound,295,34796.2,0.24,47,0.1718
1925,Empresa_1925,saude,outbound,295,26152.09,0.954,327,0.6744
703,Empresa_0703,varejo,inbound,295,48860.91,0.497,94,0.804
541,Empresa_0541,varejo,inbound,295,33475.41,0.334,311,0.255
1651,Empresa_1651,tecnologia,inbound,296,75457.66,0.299,219,0.4932
1313,Empresa_1313,industria,inbound,296,58079.08,0.678,224,0.5764
653,Empresa_0653,saude,outbound,296,27925.19,0.393,63,0.3181
1544,Empresa_1544,servicos,inbound,296,77277.01,0.293,362,0.305
1574,Empresa_1574,saude,outbound,296,20928.01,0.964,25,0.4606
7,Empresa_0007,industria,outbound,296,43675.15,0.453,186,0.2889
1521,Empresa_1521,tecnologia,inbound,296,5000.0,0.861,366,0.075
1005,Empresa_1005,tecnologia,indicacao,297,56804.2,0.887,129,0.5217
947,Empresa_0947,industria,indicacao,297,5000.0,0.31,382,0.3481
829,Empresa_0829,industria,inbound,297,5000.0,0.118,413,0.1495
761,Empresa_0761,tecnologia,inbound,297,62707.42,0.329,192,0.7093
244,Empresa_0244,varejo,indicacao,297,92584.94,0.292,494,0.5495
877,Empresa_0877,varejo,inbound,297,45580.65,0.161,124,0.0438
1038,Empresa_1038,saude,inbound,298,66113.57,0.781,53,0.4349
639,Empresa_0639,saude,inbound,298,60490.15,0.285,373,0.3696
1982,Empresa_1982,servicos,outbound,298,50620.94,0.663,186,0.301
598,Empresa_0598,saude,inbound,298,54833.19,0.863,270,0.4435
233,Empresa_0233,saude,outbound,298,74117.07,0.86,143,0.3253
183,Empresa_0183,industria,inbound,299,72125.77,0.039,254,0.2739
1496,Empresa_1496,industria,inbound,299,56455.95,0.544,465,0.7101
834,Empresa_0834,industria,inbound,299,34942.16,0.001,182,0.3981
130,Empresa_0130,varejo,indicacao,300,42203.8,0.566,160,0.5943
1573,Empresa_1573,varejo,outbound,300,49741.22,0.321,153,0.5372
1837,Empresa_1837,varejo,inbound,300,44825.88,0.713,125,0.2271
907,Empresa_0907,industria,inbound,300,24459.67,0.148,428,0.1213
1454,Empresa_1454,saude,inbound,300,79343.63,0.854,325,0.6645
1630,Empresa_1630,servicos,inbound,302,25602.49,0.878,404,0.6411
764,Empresa_0764,varejo,outbound,302,56815.83,0.166,286,0.0838
1499,Empresa_1499,tecnologia,outbound,302,26370.42,0.33,161,0.2984
1985,Empresa_1985,varejo,outbound,302,44202.49,0.511,99,0.4139
941,Empresa_0941,saude,outbound,303,67727.88,0.061,153,0.1207
1704,Empresa_1704,industria,outbound,303,54736.52,0.2,493,0.3772
1227,Empresa_1227,industria,inbound,304,38467.05,0.642,289,0.0937
766,Empresa_0766,tecnologia,inbound,304,51672.42,0.873,75,0.6312
1447,Empresa_1447,varejo,outbound,305,80328.8,0.856,111,0.5248
1324,Empresa_1324,servicos,indicacao,305,54575.4,0.441,252,0.623
689,Empresa_0689,saude,inbound,305,41504.53,0.272,293,0.3339
1826,Empresa_1826,servicos,inbound,305,67210.59,0.204,44,0.0888
686,Empresa_0686,servicos,inbound,305,65816.03,0.299,412,0.4681
673,Empresa_0673,tecnologia,outbound,305,23663.4,0.012,163,0.1471
593,Empresa_0593,industria,outbound,305,16964.82,0.823,66,0.1542
1582,Empresa_1582,saude,indicacao,306,61004.05,0.672,443,0.6046
28,Empresa_0028,servicos,inbound,306,58254.65,0.855,215,0.3956
429,Empresa_0429,industria,inbound,306,57856.55,0.368,143,0.8168
1399,Empresa_1399,tecnologia,inbound,306,21803.61,0.879,40,0.4353
1702,Empresa_1702,varejo,outbound,306,52828.39,0.876,33,0.4685
1577,Empresa_1577,tecnologia,inbound,306,70575.62,0.451,371,0.7159
565,Empresa_0565,saude,outbound,306,64788.25,0.887,372,0.5638
232,Empresa_0232,servicos,outbound,307,56312.1,0.216,320,0.6965
1292,Empresa_1292,industria,inbound,307,42108.54,0.883,366,0.7514
923,Empresa_0923,industria,outbound,307,38571.02,0.574,208,0.7913
1873,Empresa_1873,servicos,indicacao,307,26112.69,0.66,115,0.4632
1143,Empresa_1143,servicos,inbound,308,39136.58,0.143,72,0.2061
1576,Empresa_1576,varejo,outbound,308,50588.47,0.278,305,0.441
992,Empresa_0992,tecnologia,outbound,308,85887.4,0.005,97,0.3238
1016,Empresa_1016,tecnologia,inbound,308,51043.47,0.442,239,0.3859
1474,Empresa_1474,industria,inbound,308,46184.79,0.765,461,0.7374
265,Empresa_0265,industria,inbound,308,70254.32,0.995,492,0.99
1588,Empresa_1588,industria,outbound,309,30300.1,0.416,411,0.6292
386,Empresa_0386,tecnologia,inbound,309,58792.73,0.718,233,0.5589
345,Empresa_0345,industria,inbound,309,8735.23,0.592,40,0.01
