lead_id,empresa,setor,canal_origem,dia_chegada,orcamento_declarado,urgencia_declarada,tamanho_funcionarios,fit_real
15086,Treino_6212,tecnologia,outbound,340,42609.94,0.583,432,0.7604
14182,Treino_6213,saude,inbound,340,70325.12,0.227,459,0.8387
13944,Treino_6214,tecnologia,outbound,340,74823.37,0.172,315,0.7923
15511,Treino_6215,industria,outbound,340,21700.31,0.412,422,0.0889
15688,Treino_6216,saude,outbound,340,44339.13,0.015,171,0.01
11838,Treino_6217,servicos,outbound,340,52535.17,0.134,101,0.5476
10779,Treino_6218,saude,inbound,340,49904.32,0.602,66,0.3088
19791,Treino_6219,servicos,inbound,340,60937.47,0.263,37,0.0573
12236,Treino_6220,saude,outbound,340,33661.03,0.179,433,0.01
14566,Treino_6221,saude,indicacao,340,54136.74,0.957,137,0.6306
18614,Treino_6222,industria,indicacao,340,48447.82,0.079,146,0.6738
11644,Treino_6223,tecnologia,indicacao,340,46771.66,0.599,302,0.4558
19911,Treino_6224,servicos,outbound,340,60038.73,0.686,445,0.5489
18461,Treino_6225,servicos,indicacao,341,46803.51,0.031,216,0.1364
10172,Treino_6226,industria,inbound,341,76222.99,0.961,402,0.713
12276,Treino_6227,tecnologia,outbound,341,62562.58,0.806,114,0.6137
17833,Treino_6228,servicos,outbound,341,23891.47,0.572,387,0.4393
14345,Treino_6229,saude,indicacao,341,75357.32,0.534,476,0.7053
19793,Treino_6230,saude,inbound,341,36342.49,0.028,399,0.3853
19565,Treino_6231,industria,outbound,341,65201.91,0.007,422,0.3407
15914,Treino_6232,varejo,inbound,341,25110.74,0.648,321,0.4579
15081,Treino_6233,industria,indicacao,341,80164.06,0.083,426,0.8418
10255,Treino_6234,servicos,inbound,341,29883.33,0.935,326,0.5966
13836,Treino_6235,varejo,outbound,341,44726.83,0.137,171,0.1701
11476,Treino_6236,tecnologia,indicacao,341,8141.95,0.556,68,0.01
18470,Treino_6237,servicos,indicacao,341,33468.13,0.787,209,0.575
11898,Treino_6238,industria,inbound,341,29241.83,0.464,466,0.3318
15255,Treino_6239,industria,indicacao,342,58051.88,0.813,96,0.4107
13727,Treino_6240,saude,indicacao,342,63367.48,0.617,354,0.4861
12527,Treino_6241,tecnologia,outbound,342,65078.07,0.52,473,0.9881
13992,Treino_6242,servicos,outbound,342,24995.91,0.366,326,0.1472
17310,Treino_6243,saude,inbound,342,64522.37,0.197,244,0.4694
18419,Treino_6244,varejo,indicacao,342,27462.64,0.056,168,0.6725
18827,Treino_6245,tecnologia,inbound,342,87244.78,0.862,59,0.7141
15641,Treino_6246,servicos,inbound,342,33041.48,0.772,348,0.4458
16922,Treino_6247,tecnologia,inbound,342,48266.2,0.779,195,0.6552
15361,Treino_6248,varejo,outbound,342,78346.75,0.536,14,0.194
18320,Treino_6249,industria,inbound,342,49416.64,0.99,17,0.7859
10717,Treino_6250,varejo,inbound,342,23716.17,0.934,100,0.3162
15409,Treino_6251,servicos,indicacao,342,24143.6,0.393,143,0.4233
15899,Treino_6252,tecnologia,indicacao,342,71639.11,0.199,360,0.7015
16130,Treino_6253,servicos,inbound,342,61375.48,0.086,17,0.0389
14614,Treino_6254,industria,inbound,342,31263.01,0.561,83,0.2779
14291,Treino_6255,saude,inbound,342,50979.46,0.68,443,0.7952
11568,Treino_6256,varejo,inbound,342,63965.86,0.921,170,0.8489
11275,Treino_6257,industria,inbound,343,5000.0,0.511,162,0.2871
17190,Treino_6258,tecnologia,inbound,343,42012.78,0.31,24,0.01
10698,Treino_6259,industria,outbound,343,45418.48,0.506,482,0.5682
18165,Treino_6260,saude,inbound,343,46272.56,0.499,193,0.6834
18109,Treino_6261,varejo,inbound,343,72835.73,0.705,275,0.5495
18456,Treino_6262,tecnologia,outbound,343,33299.78,0.794,43,0.3345
17924,Treino_6263,servicos,inbound,343,34638.43,0.023,16,0.4091
14575,Treino_6264,saude,outbound,343,33106.18,0.583,204,0.6061
18982,Treino_6265,varejo,inbound,343,55007.18,0.007,328,0.3387
16746,Treino_6266,servicos,outbound,343,68314.3,0.301,89,0.125
19700,Treino_6267,tecnologia,outbound,343,59656.69,0.554,161,0.3501
16007,Treino_6268,servicos,inbound,343,62212.15,0.704,153,0.4452
18399,Treino_6269,industria,indicacao,344,77508.07,0.871,353,0.6059
18120,Treino_6270,varejo,inbound,344,93426.16,0.852,172,0.5963
17521,Treino_6271,saude,inbound,344,63729.35,0.92,436,0.8312
18995,Treino_6272,varejo,inbound,344,54941.26,0.275,335,0.5969
14954,Treino_6273,varejo,indicacao,344,50130.17,0.479,307,0.3431
17169,Treino_6274,saude,inbound,344,70976.89,0.663,70,0.4868
12222,Treino_6275,tecnologia,inbound,344,63096.09,0.544,63,0.395
18374,Treino_6276,industria,outbound,344,20429.13,0.607,388,0.5131
10709,Treino_6277,industria,inbound,344,59055.21,0.069,29,0.1861
17777,Treino_6278,servicos,inbound,344,32166.5,0.665,468,0.9607
13039,Treino_6279,varejo,inbound,344,23898.42,0.639,469,0.5803
16750,Treino_6280,varejo,inbound,344,72113.85,0.971,443,0.99
11087,Treino_6281,tecnologia,inbound,344,45261.86,0.019,340,0.6118
13367,Treino_6282,industria,inbound,344,32253.23,0.784,250,0.5297
17025,Treino_6283,servicos,outbound,344,80563.09,0.733,236,0.4266
16393,Treino_6284,tecnologia,outbound,344,75583.8,0.569,358,0.858
17183,Treino_6285,industria,inbound,345,47392.37,0.451,284,0.5069
17629,Treino_6286,saude,inbound,345,42396.71,0.389,26,0.4419
12587,Treino_6287,varejo,inbound,345,28543.51,0.655,123,0.2215
15033,Treino_6288,tecnologia,outbound,345,44905.81,0.721,397,0.6101
10381,Treino_6289,industria,inbound,345,34938.07,0.932,139,0.6591
10471,Treino_6290,varejo,inbound,345,80996.71,0.165,460,0.8423
19376,Treino_6291,varejo,inbound,345,41856.28,0.392,431,0.3034
13075,Treino_6292,industria,inbound,345,74429.62,0.825,18,0.3807
15337,Treino_6293,saude,outbound,345,33791.63,0.575,169,0.3637
18362,Treino_6294,industria,indicacao,345,49295.27,0.287,439,0.3556
17119,Treino_6295,servicos,indicacao,345,68601.47,0.258,442,0.2625
14134,Treino_6296,saude,outbound,345,45218.08,0.716,204,0.3808
15906,Treino_6297,industria,inbound,345,54824.9,0.684,159,0.5778
10870,Treino_6298,tecnologia,inbound,345,25291.93,0.833,158,0.5149
16408,Treino_6299,varejo,outbound,345,52371.72,0.177,213,0.2627
10191,Treino_6300,tecnologia,indicacao,345,33483.4,0.488,303,0.0872
17138,Treino_6301,industria,inbound,345,47293.82,0.557,472,0.6013
15911,Treino_6302,saude,indicacao,345,82724.87,0.982,165,0.4933
11277,Treino_6303,industria,outbound,346,64620.84,0.81,440,0.8308
11951,Treino_6304,tecnologia,inbound,346,87711.22,0.964,316,0.783
12987,Treino_6305,varejo,inbound,346,42785.73,0.665,129,0.1593
15183,Treino_6306,tecnologia,outbound,346,32480.64,0.799,471,0.5719
17628,Treino_6307,servicos,outbound,346,5000.0,0.075,493,0.2765
12762,Treino_6308,saude,inbound,346,64314.16,0.557,145,0.434
15184,Treino_6309,varejo,inbound,346,50148.41,0.669,226,0.318
12926,Treino_6310,varejo,outbound,346,39907.41,0.893,251,0.4404
15518,Treino_6311,varejo,indicacao,346,46598.35,0.11,258,0.6346
11360,Treino_6312,varejo,inbound,346,58348.98,0.15,85,0.4054
19781,Treino_6313,tecnologia,indicacao,346,68487.22,0.154,248,0.5224
16733,Treino_6314,varejo,inbound,346,46229.24,0.764,85,0.4947
19704,Treino_6315,tecnologia,inbound,346,59446.26,0.994,193,0.6587
17548,Treino_6316,servicos,indicacao,346,33157.61,0.119,151,0.2882
12712,Treino_6317,servicos,indicacao,347,32927.61,0.271,88,0.242
11707,Treino_6318,servicos,inbound,347,32405.51,0.381,402,0.4626
11354,Treino_6319,varejo,outbound,347,44937.6,0.195,247,0.1476
13951,Treino_6320,tecnologia,inbound,347,18912.28,0.649,263,0.2945
12816,Treino_6321,saude,inbound,347,43659.21,0.499,230,0.5984
13804,Treino_6322,servicos,inbound,347,43457.15,0.574,445,0.7229
16512,Treino_6323,servicos,inbound,347,83782.37,0.88,337,0.8497
17939,Treino_6324,servicos,inbound,347,58084.73,0.458,455,0.4839
19917,Treino_6325,tecnologia,outbound,347,67649.57,0.043,319,0.2664
19608,Treino_6326,industria,outbound,347,9043.69,0.281,410,0.3829
13553,Treino_6327,tecnologia,indicacao,347,36716.68,0.035,396,0.1925
15306,Treino_6328,industria,inbound,347,54648.03,0.752,290,0.5587
10156,Treino_6329,varejo,inbound,348,73784.26,0.175,478,0.4316
16342,Treino_6330,industria,inbound,348,16556.44,0.202,47,0.0759
12105,Treino_6331,servicos,inbound,348,28924.31,0.838,427,0.5925
17067,Treino_6332,tecnologia,indicacao,348,56057.88,0.152,35,0.1337
12435,Treino_6333,industria,inbound,348,57727.33,0.904,43,0.4046
11743,Treino_6334,saude,inbound,348,45486.06,0.249,25,0.2526
12774,Treino_6335,servicos,inbound,348,30766.62,0.156,55,0.01
12856,Treino_6336,industria,outbound,348,67313.43,0.705,364,0.8523
16159,Treino_6337,industria,inbound,348,109367.21,0.601,261,0.437
16647,Treino_6338,servicos,inbound,348,51045.38,0.266,54,0.2263
16360,Treino_6339,tecnologia,outbound,348,53430.61,0.596,166,0.7342
14523,Treino_6340,saude,inbound,348,68129.47,0.604,313,0.8517
15085,Treino_6341,servicos,inbound,348,57132.11,0.955,453,0.894
11370,Treino_6342,industria,inbound,348,63105.46,0.181,420,0.3497
16081,Treino_6343,saude,outbound,348,46542.22,0.266,324,0.761
19409,Treino_6344,varejo,inbound,348,83945.62,0.368,371,0.4427
14350,Treino_6345,saude,inbound,348,58843.63,0.363,12,0.01
11496,Treino_6346,servicos,outbound,348,55873.74,0.228,38,0.3775
15793,Treino_6347,servicos,inbound,348,45647.43,0.562,146,0.4455
18518,Treino_6348,saude,inbound,348,50865.62,0.475,389,0.8448
18160,Treino_6349,varejo,indicacao,348,49899.41,0.174,26,0.01
11430,Treino_6350,servicos,inbound,349,44571.28,0.676,218,0.5348
16037,Treino_6351,saude,outbound,349,43082.49,0.066,353,0.4823
13625,Treino_6352,servicos,outbound,349,43039.05,0.989,56,0.7311
11258,Treino_6353,varejo,inbound,349,49863.61,0.449,27,0.3031
16392,Treino_6354,varejo,outbound,349,36941.53,0.709,395,0.6138
13428,Treino_6355,saude,inbound,349,39363.04,0.309,391,0.5746
10062,Treino_6356,saude,outbound,349,32684.59,0.334,330,0.5865
10639,Treino_6357,saude,outbound,349,41555.36,0.556,441,0.3374
16066,Treino_6358,varejo,inbound,349,44612.05,0.515,388,0.5538
18552,Treino_6359,varejo,outbound,349,55992.69,0.336,173,0.5261
14972,Treino_6360,servicos,inbound,349,41556.59,0.241,254,0.38
15643,Treino_6361,saude,outbound,349,54867.51,0.717,182,0.3894
10368,Treino_6362,tecnologia,indicacao,349,25111.75,0.543,432,0.5675
11351,Treino_6363,varejo,indicacao,350,46321.29,0.396,155,0.2609
16120,Treino_6364,industria,inbound,350,58526.63,0.007,30,0.2314
19263,Treino_6365,servicos,inbound,350,24903.13,0.432,232,0.3905
14872,Treino_6366,industria,inbound,350,35355.1,0.756,245,0.8128
17996,Treino_6367,saude,inbound,350,29158.89,0.657,125,0.3276
16222,Treino_6368,varejo,inbound,350,66735.23,0.149,421,0.5398
12724,Treino_6369,tecnologia,inbound,350,47459.32,0.297,377,0.4458
14272,Treino_6370,saude,inbound,350,47441.85,0.92,50,0.6757
19879,Treino_6371,tecnologia,outbound,350,56280.92,0.967,447,0.5572
17873,Treino_6372,industria,outbound,350,24698.03,0.88,197,0.7463
15326,Treino_6373,varejo,inbound,350,10317.87,0.596,445,0.3724
17898,Treino_6374,saude,outbound,350,39865.39,0.904,328,0.7241
12054,Treino_6375,tecnologia,indicacao,350,33009.36,0.406,347,0.2926
18396,Treino_6376,servicos,inbound,350,27919.87,0.468,412,0.5523
15730,Treino_6377,saude,inbound,350,43455.33,0.441,288,0.5705
16625,Treino_6378,servicos,indicacao,350,48534.0,0.355,427,0.2184
18334,Treino_6379,industria,inbound,350,92156.21,0.596,283,0.8485
19296,Treino_6380,varejo,outbound,350,103842.64,0.507,77,0.36
18448,Treino_6381,varejo,outbound,351,35277.73,0.078,109,0.1277
19198,Treino_6382,tecnologia,outbound,351,12639.93,0.217,212,0.091
19776,Treino_6383,industria,outbound,351,17770.96,0.245,421,0.1655
15721,Treino_6384,industria,outbound,351,40785.12,0.046,362,0.376
13830,Treino_6385,industria,inbound,351,54039.75,0.221,478,0.5821
15278,Treino_6386,servicos,outbound,351,32444.58,0.79,95,0.4798
12309,Treino_6387,tecnologia,inbound,351,83786.91,0.248,382,0.6267
14422,Treino_6388,saude,indicacao,351,69940.99,0.052,44,0.4532
16483,Treino_6389,servicos,inbound,351,50775.04,0.867,456,0.7125
16619,Treino_6390,saude,outbound,351,30659.13,0.636,336,0.3794
17589,Treino_6391,tecnologia,indicacao,351,71522.7,0.323,86,0.0183
11946,Treino_6392,servicos,indicacao,351,52633.16,0.899,374,0.8511
11913,Treino_6393,saude,inbound,351,49354.79,0.776,25,0.4807
15466,Treino_6394,industria,inbound,351,64486.57,0.271,245,0.4681
10954,Treino_6395,industria,indicacao,352,55046.35,0.645,229,0.4171
19244,Treino_6396,varejo,outbound,352,40209.22,0.744,160,0.5963
11284,Treino_6397,varejo,outbound,352,58900.46,0.051,166,0.3355
12432,Treino_6398,tecnologia,inbound,352,52159.14,0.833,212,0.3055
19022,Treino_6399,varejo,outbound,352,53575.72,0.38,330,0.4234
11660,Treino_6400,industria,inbound,352,63369.25,0.877,230,0.6708
13449,Treino_6401,industria,inbound,352,71843.34,0.792,53,0.3617
10378,Treino_6402,saude,inbound,352,20517.3,0.462,265,0.4097
19716,Treino_6403,varejo,inbound,352,39302.63,0.835,161,0.6717
16955,Treino_6404,saude,indicacao,352,67279.5,0.383,144,0.5992
13934,Treino_6405,tecnologia,outbound,352,45948.12,0.596,111,0.6013
17112,Treino_6406,industria,inbound,352,39029.58,0.003,225,0.0943
10495,Treino_6407,tecnologia,indicacao,352,41066.79,0.109,102,0.0368
14373,Treino_6408,servicos,inbound,352,58240.48,0.287,443,0.463
16683,Treino_6409,servicos,outbound,352,42757.69,0.089,141,0.389
11724,Treino_6410,saude,outbound,353,89542.34,0.999,58,0.4996
17001,Treino_6411,tecnologia,inbound,353,42083.1,0.872,499,0.9403
18943,Treino_6412,varejo,outbound,353,34093.56,0.66,338,0.6928
15457,Treino_6413,industria,indicacao,353,50191.31,0.739,478,0.353
18424,Treino_6414,tecnologia,inbound,353,83634.57,0.664,56,0.3727
15872,Treino_6415,tecnologia,inbound,353,38829.16,0.065,59,0.01
16460,Treino_6416,saude,outbound,353,57989.98,0.441,74,0.4783
15537,Treino_6417,saude,inbound,353,70140.83,0.897,205,0.5732
17203,Treino_6418,servicos,outbound,353,33146.2,0.384,65,0.274
17086,Treino_6419,tecnologia,inbound,353,70965.65,0.469,173,0.5543
12072,Treino_6420,tecnologia,indicacao,353,14791.91,0.134,284,0.11
12195,Treino_6421,servicos,inbound,353,18976.13,0.896,455,0.6512
19892,Treino_6422,industria,inbound,353,26417.1,0.746,133,0.3916
15986,Treino_6423,tecnologia,inbound,353,51496.93,0.144,57,0.2663
19544,Treino_6424,industria,inbound,353,47845.87,0.905,132,0.6522
11026,Treino_6425,varejo,indicacao,353,60940.11,0.872,254,0.3338
15411,Treino_6426,industria,inbound,353,59702.05,0.038,411,0.1178
18678,Treino_6427,industria,indicacao,353,72270.32,0.147,163,0.4872
16570,Treino_6428,tecnologia,outbound,354,40897.07,0.968,211,0.2325
14162,Treino_6429,saude,inbound,354,79907.52,0.432,16,0.5406
17512,Treino_6430,servicos,inbound,354,31702.79,0.248,406,0.6928
15964,Treino_6431,industria,inbound,354,31827.35,0.035,435,0.3377
16797,Treino_6432,varejo,inbound,354,40500.0,0.143,450,0.7116
18127,Treino_6433,tecnologia,outbound,354,65882.95,0.392,346,0.4063
12010,Treino_6434,saude,inbound,354,50819.72,0.781,355,0.449
10997,Treino_6435,industria,outbound,354,76397.07,0.953,469,0.914
11864,Treino_6436,servicos,inbound,354,63482.62,0.325,164,0.2294
14211,Treino_6437,industria,inbound,354,48941.0,0.817,228,0.7661
13064,Treino_6438,varejo,inbound,354,67287.25,0.804,432,0.8471
16092,Treino_6439,tecnologia,inbound,354,38953.45,0.41,415,0.7344
10825,Treino_6440,industria,inbound,354,57735.11,0.216,200,0.5404
18650,Treino_6441,saude,outbound,354,31974.37,0.688,489,0.8218
18818,Treino_6442,industria,outbound,354,67732.76,0.212,234,0.2714
19824,Treino_6443,servicos,inbound,354,56048.25,0.608,284,0.4048
10456,Treino_6444,industria,inbound,354,71248.44,0.871,41,0.6695
12999,Treino_6445,servicos,inbound,354,34297.72,0.599,171,0.7364
16406,Treino_6446,varejo,inbound,354,62104.84,0.258,217,0.4407
18756,Treino_6447,varejo,inbound,354,41153.44,0.355,329,0.5824
17644,Treino_6448,industria,inbound,354,42173.55,0.027,217,0.1882
19272,Treino_6449,tecnologia,outbound,354,34606.9,0.169,136,0.0435
12282,Treino_6450,tecnologia,inbound,354,50105.73,0.272,294,0.6756
17501,Treino_6451,tecnologia,outbound,355,78670.23,0.145,446,0.6054
17040,Treino_6452,industria,outbound,355,27956.86,0.224,60,0.3291
11319,Treino_6453,industria,outbound,355,66425.71,0.891,85,0.8196
17546,Treino_6454,tecnologia,outbound,355,43502.71,0.51,479,0.6285
10464,Treino_6455,saude,outbound,355,50634.45,0.736,159,0.6959
10449,Treino_6456,servicos,outbound,355,29513.55,0.179,296,0.2684
13112,Treino_6457,tecnologia,outbound,355,42997.09,0.093,110,0.5006
10200,Treino_6458,tecnologia,inbound,355,21288.79,0.88,33,0.2006
11813,Treino_6459,varejo,outbound,355,77686.82,0.247,233,0.6274
11881,Treino_6460,varejo,outbound,355,47246.37,0.501,202,0.3074
12582,Treino_6461,saude,inbound,355,61323.68,0.37,189,0.6373
12811,Treino_6462,varejo,inbound,355,44476.32,0.331,115,0.402
16769,Treino_6463,servicos,indicacao,355,61375.31,0.759,21,0.6103
15116,Treino_6464,varejo,inbound,355,46621.36,0.279,137,0.4808
12109,Treino_6465,varejo,inbound,355,56083.98,0.418,233,0.6638
11843,Treino_6466,saude,inbound,355,9849.09,0.876,209,0.1617
13945,Treino_6467,servicos,inbound,355,17198.09,0.957,110,0.4602
15350,Treino_6468,industria,indicacao,355,60645.62,0.349,147,0.6061
15858,Treino_6469,industria,outbound,355,44694.73,0.674,96,0.407
17308,Treino_6470,tecnologia,outbound,355,30529.3,0.513,10,0.5944
13296,Treino_6471,saude,inbound,355,65191.3,0.156,136,0.3847
15265,Treino_6472,tecnologia,indicacao,355,53290.4,0.113,75,0.2172
14926,Treino_6473,varejo,inbound,355,23073.06,0.517,57,0.4716
19699,Treino_6474,industria,inbound,355,49977.5,0.597,350,0.6347
11376,Treino_6475,servicos,outbound,355,16506.95,0.598,152,0.1483
16449,Treino_6476,saude,inbound,355,45484.68,0.695,488,0.2764
16510,Treino_6477,servicos,outbound,356,38792.54,0.1,383,0.2245
12829,Treino_6478,tecnologia,outbound,356,55031.62,0.699,355,0.5132
13776,Treino_6479,industria,inbound,356,42889.7,0.058,206,0.3252
10402,Treino_6480,servicos,inbound,356,21370.27,0.971,424,0.6581
18159,Treino_6481,varejo,outbound,356,31244.62,0.492,141,0.5097
14520,Treino_6482,industria,inbound,356,42782.81,0.962,234,0.4978
12597,Treino_6483,saude,inbound,356,52504.99,0.257,61,0.1711
11991,Treino_6484,saude,outbound,356,35030.79,0.534,205,0.8654
12681,Treino_6485,industria,outbound,356,43428.01,0.165,227,0.512
12540,Treino_6486,varejo,outbound,356,57372.81,0.695,94,0.4246
15322,Treino_6487,industria,indicacao,356,49985.82,0.956,241,0.6312
11407,Treino_6488,tecnologia,outbound,356,45563.37,0.721,478,0.6123
12462,Treino_6489,servicos,outbound,356,74468.5,0.726,211,0.6967
14618,Treino_6490,tecnologia,indicacao,356,42490.83,0.262,178,0.3715
14548,Treino_6491,saude,inbound,357,29527.37,0.498,217,0.0249
10896,Treino_6492,industria,indicacao,357,62396.89,0.374,457,0.664
15797,Treino_6493,saude,indicacao,357,54334.89,0.328,355,0.2779
19126,Treino_6494,saude,outbound,357,31618.46,0.436,368,0.1807
17316,Treino_6495,tecnologia,indicacao,357,40034.87,0.13,498,0.435
13044,Treino_6496,saude,inbound,357,44648.55,0.707,146,0.7462
15620,Treino_6497,tecnologia,outbound,357,37952.11,0.654,225,0.3923
12520,Treino_6498,servicos,inbound,357,102135.47,0.689,45,0.5533
12301,Treino_6499,tecnologia,inbound,357,16483.61,0.595,135,0.6457
14504,Treino_6500,servicos,indicacao,357,77856.95,0.857,389,0.7277
17128,Treino_6501,saude,indicacao,357,36395.7,0.996,136,0.4097
10217,Treino_6502,varejo,inbound,357,59270.97,0.738,172,0.5689
18536,Treino_6503,tecnologia,inbound,357,30849.68,0.253,89,0.0549
15426,Treino_6504,industria,outbound,357,57502.8,0.091,31,0.4306
18643,Treino_6505,varejo,inbound,357,64152.49,0.743,166,0.3626
12664,Treino_6506,servicos,indicacao,357,51908.28,0.009,493,0.3582
18169,Treino_6507,varejo,indicacao,357,51751.53,0.312,32,0.0679
17614,Treino_6508,servicos,outbound,357,54404.36,0.038,41,0.2617
13862,Treino_6509,tecnologia,inbound,357,91037.15,0.357,322,0.7852
14095,Treino_6510,saude,indicacao,357,53173.07,0.567,154,0.3565
14625,Treino_6511,varejo,inbound,358,14673.48,0.153,225,0.4482
14394,Treino_6512,servicos,indicacao,358,93699.15,0.059,372,0.2513
11232,Treino_6513,tecnologia,inbound,358,64820.78,0.336,140,0.4475
16377,Treino_6514,tecnologia,outbound,358,16542.71,0.125,328,0.4817
19554,Treino_6515,servicos,inbound,358,51067.6,0.074,297,0.1785
15209,Treino_6516,servicos,indicacao,358,61133.82,0.751,181,0.1817
17131,Treino_6517,saude,outbound,358,71121.63,0.355,173,0.2596
11586,Treino_6518,saude,outbound,358,75236.98,0.388,99,0.5913
16993,Treino_6519,servicos,inbound,358,47777.95,0.278,260,0.32
12687,Treino_6520,tecnologia,inbound,358,26179.27,0.145,292,0.0418
17105,Treino_6521,varejo,inbound,358,38738.75,0.377,72,0.3455
18627,Treino_6522,saude,inbound,358,65026.12,0.656,249,0.01
16099,Treino_6523,tecnologia,inbound,358,37964.91,0.893,321,0.5488
17561,Treino_6524,servicos,outbound,358,58408.9,0.22,27,0.1369
16774,Treino_6525,servicos,indicacao,358,38801.81,0.139,255,0.2697
12863,Treino_6526,saude,inbound,358,75332.38,0.397,473,0.5734
12233,Treino_6527,industria,inbound,359,56600.57,0.502,289,0.5603
10147,Treino_6528,industria,inbound,359,64291.41,0.127,52,0.4001
10884,Treino_6529,industria,outbound,359,27654.61,0.683,201,0.5224
10162,Treino_6530,tecnologia,outbound,359,80810.79,0.301,81,0.4573
10842,Treino_6531,varejo,outbound,359,60721.52,0.509,435,0.2263
17114,Treino_6532,industria,outbound,359,56504.33,0.682,235,0.3066
12870,Treino_6533,servicos,inbound,359,33291.6,0.755,419,0.7404
14052,Treino_6534,servicos,inbound,359,37065.2,0.362,263,0.2553
16548,Treino_6535,servicos,inbound,359,46385.07,0.723,353,0.4569
12698,Treino_6536,saude,inbound,359,81898.52,0.029,178,0.4311
12606,Treino_6537,varejo,inbound,359,57755.19,0.086,265,0.3866
18245,Treino_6538,servicos,inbound,359,13230.33,0.44,83,0.3986
14433,Treino_6539,saude,indicacao,359,37745.83,0.952,193,0.7422
10393,Treino_6540,industria,indicacao,359,79519.77,0.989,17,0.5228
16241,Treino_6541,saude,inbound,359,53018.15,0.204,165,0.1247
12214,Treino_6542,saude,indicacao,359,61030.84,0.98,355,0.9593
10318,Treino_6543,tecnologia,outbound,359,68143.98,0.286,205,0.2055
19145,Treino_6544,varejo,outbound,359,71010.83,0.323,323,0.7276
15037,Treino_6545,tecnologia,inbound,360,5000.0,0.729,319,0.2911
17779,Treino_6546,varejo,inbound,360,35624.49,0.538,379,0.1359
16033,Treino_6547,industria,outbound,360,44691.99,0.42,207,0.597
13345,Treino_6548,saude,inbound,360,50999.32,0.374,201,0.3436
14891,Treino_6549,servicos,inbound,360,54745.14,0.165,434,0.3998
10307,Treino_6550,varejo,inbound,360,69698.84,0.807,204,0.8275
15637,Treino_6551,varejo,inbound,360,75878.16,0.965,468,0.7832
10680,Treino_6552,tecnologia,inbound,360,30370.67,0.366,133,0.1497
13471,Treino_6553,industria,inbound,360,42050.36,0.842,79,0.579
18890,Treino_6554,servicos,inbound,360,23132.6,0.289,392,0.2009
13153,Treino_6555,industria,outbound,360,45414.05,0.902,285,0.4511
18809,Treino_6556,tecnologia,outbound,360,58676.07,0.901,423,0.5533
18437,Treino_6557,servicos,inbound,360,91113.07,0.044,220,0.4754
14744,Treino_6558,saude,inbound,360,67000.81,0.177,103,0.4373
12608,Treino_6559,varejo,inbound,360,82394.86,0.445,123,0.7132
12122,Treino_6560,tecnologia,inbound,360,44384.32,0.71,240,0.2509
16927,Treino_6561,industria,inbound,360,79606.87,0.642,127,0.6622
19845,Treino_6562,industria,outbound,361,35175.61,0.205,462,0.1274
12014,Treino_6563,industria,outbound,361,44267.9,0.422,154,0.3958
13963,Treino_6564,servicos,inbound,361,56463.61,0.23,71,0.2298
10546,Treino_6565,saude,inbound,361,64233.29,0.95,14,0.5524
18987,Treino_6566,varejo,outbound,361,68279.14,0.882,330,0.8736
17335,Treino_6567,industria,inbound,361,38567.94,0.262,490,0.4625
16210,Treino_6568,industria,indicacao,361,53095.3,0.357,366,0.5417
17263,Treino_6569,varejo,outbound,361,54559.99,0.499,269,0.7155
16624,Treino_6570,varejo,inbound,361,67203.63,0.612,311,0.5561
17277,Treino_6571,industria,outbound,361,32572.04,0.211,342,0.0526
12746,Treino_6572,varejo,inbound,361,74015.94,0.44,218,0.5407
12715,Treino_6573,servicos,inbound,361,57146.52,0.007,358,0.01
18355,Treino_6574,servicos,inbound,361,67227.69,0.726,401,0.6427
16525,Treino_6575,varejo,outbound,361,85576.53,0.517,288,0.452
11158,Treino_6576,varejo,outbound,361,77117.59,0.776,216,0.6386
14508,Treino_6577,varejo,inbound,361,31611.48,0.477,461,0.8059
18495,Treino_6578,tecnologia,inbound,361,33682.35,0.814,296,0.3678
13941,Treino_6579,varejo,indicacao,361,49177.9,0.281,483,0.0697
14501,Treino_6580,servicos,inbound,361,58869.97,0.183,476,0.3286
12044,Treino_6581,saude,outbound,361,63773.35,0.758,414,0.6497
13704,Treino_6582,saude,indicacao,361,65651.77,0.796,232,0.4631
16903,Treino_6583,servicos,inbound,361,41301.91,0.086,119,0.0849
17228,Treino_6584,servicos,outbound,361,79925.75,0.693,375,0.5086
13469,Treino_6585,tecnologia,indicacao,361,55472.7,0.128,457,0.4914
13448,Treino_6586,saude,inbound,362,55905.77,0.193,240,0.1737
13598,Treino_6587,varejo,inbound,362,54121.77,0.75,34,0.3146
19628,Treino_6588,tecnologia,inbound,362,37908.36,0.743,485,0.4643
12106,Treino_6589,servicos,inbound,362,33472.51,0.686,50,0.0581
15951,Treino_6590,varejo,inbound,362,31554.4,0.473,16,0.6204
17856,Treino_6591,varejo,outbound,362,23153.22,0.86,93,0.4889
11308,Treino_6592,saude,inbound,362,39886.92,0.727,48,0.6558
18142,Treino_6593,saude,inbound,362,38227.73,0.402,318,0.4197
19044,Treino_6594,saude,inbound,362,73254.03,0.878,141,0.6154
11717,Treino_6595,saude,indicacao,362,51161.9,0.956,399,0.5929
18648,Treino_6596,industria,indicacao,362,26083.63,0.556,95,0.2502
17940,Treino_6597,saude,outbound,362,31879.43,0.715,24,0.4309
